customer_id,name,gender,age,job_title,job_industry_category,past_3_years_bike_related_purchases,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
203,Donovan Conry,Male,54,Senior Quality Engineer,Argiculture,71,Mass Customer,No,Yes,11,2 Gina Junction,2085,New South Wales,Australia,11
204,Thorny Hackworth,Male,41,Editor,Financial Services,56,Mass Customer,No,No,5,4 Londonderry Lane,3084,Victoria,Australia,10
205,Rolfe Kellard,Male,59,Administrative Assistant II,Financial Services,18,Mass Customer,No,Yes,6,39716 Vera Junction,3170,Victoria,Australia,9
206,Mari Chevolleau,Female,63,Statistician I,N/A,98,Mass Customer,No,Yes,14,183 Ronald Regan Street,2066,New South Wales,Australia,9
207,Adena Whyman,Female,23,N/A,N/A,9,Mass Customer,No,No,7,2 Thierer Road,4113,Queensland,Australia,8
208,Rutter Excell,Male,23,Office Assistant III,Property,57,High Net Worth,No,No,5,056 Stone Corner Alley,4078,Queensland,Australia,7
209,Udall Bellard,Male,60,Analog Circuit Design manager,N/A,9,Affluent Customer,No,Yes,6,528 Mandrake Crossing,2222,New South Wales,Australia,11
210,Albrecht Thomasson,Male,54,Assistant Manager,Property,50,Mass Customer,No,No,18,19969 5th Parkway,3152,Victoria,Australia,9
211,Beitris,Female,43,VP Marketing,Manufacturing,6,Mass Customer,No,Yes,5,78 Rockefeller Park,2159,New South Wales,Australia,10
212,Nanice Ellse,Female,16,Desktop Support Technician,IT,21,Affluent Customer,No,No,1,417 Transport Trail,4503,Queensland,Australia,4
213,Lockwood Exroll,Male,21,Actuary,Financial Services,13,High Net Worth,No,Yes,6,6327 Lunder Crossing,4655,Queensland,Australia,4
214,Jeramie Cellier,Male,60,Food Chemist,Health,82,Mass Customer,No,No,6,811 Tony Road,4220,Queensland,Australia,9
215,Debera Foxworthy,Female,43,Assistant Professor,Retail,37,High Net Worth,No,Yes,18,0 Northport Court,4012,Queensland,Australia,3
216,Cinderella Parcall,Female,22,Quality Engineer,Financial Services,12,High Net Worth,No,Yes,7,231 Havey Court,2153,New South Wales,Australia,10
217,Jeralee Quartly,Female,38,N/A,Manufacturing,63,High Net Worth,No,No,16,603 Kenwood Avenue,2070,New South Wales,Australia,11
218,Stefa Dunnan,Female,24,Administrative Officer,Property,37,High Net Worth,No,Yes,8,09040 Myrtle Parkway,2015,New South Wales,Australia,8
219,Markus Mughal,Male,53,Database Administrator III,Health,9,Mass Customer,No,No,7,05241 Shelley Park,2776,New South Wales,Australia,8
220,Jeniffer Apark,Female,63,Electrical Engineer,Manufacturing,79,High Net Worth,No,No,9,7 Pankratz Point,3011,Victoria,Australia,8
221,Mara Bloore,Female,37,Tax Accountant,Manufacturing,14,Mass Customer,No,No,14,51 Crescent Oaks Parkway,2761,New South Wales,Australia,8
222,Nev Larive,Male,39,Clinical Specialist,Health,89,Mass Customer,No,No,16,49 Emmet Junction,2015,New South Wales,Australia,11
223,Ossie Meaton,Male,34,VP Sales,N/A,13,Affluent Customer,No,Yes,14,78 Surrey Place,2502,New South Wales,Australia,7
224,Morgun Girvan,Male,50,Compensation Analyst,Financial Services,2,Affluent Customer,No,No,17,6236 Summerview Terrace,2110,New South Wales,Australia,12
225,Brittaney Pring,Female,40,Pharmacist,Health,84,Affluent Customer,No,No,13,682 Sheridan Avenue,2566,New South Wales,Australia,9
226,Bondie Letty,Male,40,Database Administrator IV,Manufacturing,96,Mass Customer,No,No,20,04139 Delladonna Place,2519,New South Wales,Australia,7
227,Wendall McKeand,Male,44,Accountant I,Entertainment,99,Mass Customer,No,No,18,2 Scott Circle,2506,New South Wales,Australia,9
228,Lucia Pickervance,Female,31,Systems Administrator II,Manufacturing,59,High Net Worth,No,No,12,92253 Kensington Drive,2209,New South Wales,Australia,7
229,Vaughn Lambis,Male,51,N/A,Property,30,High Net Worth,No,No,19,93 Westend Terrace,2116,New South Wales,Australia,10
230,Maegan Scyone,Female,63,Internal Auditor,Property,74,High Net Worth,No,No,11,4 5th Point,2075,New South Wales,Australia,11
231,Basile Winsor,Male,22,Design Engineer,Financial Services,48,Mass Customer,No,Yes,3,11667 Blackbird Street,2226,New South Wales,Australia,10
232,Zaria Koeppke,Female,30,Professor,Retail,94,Mass Customer,No,No,12,0 Sommers Circle,2145,New South Wales,Australia,9
233,Art Barwell,Male,31,Environmental Tech,Property,34,Mass Customer,No,No,13,2 Northridge Street,2508,New South Wales,Australia,10
234,Mead Alpes,Female,48,Chief Design Engineer,Retail,71,High Net Worth,No,No,12,816 Spohn Center,2036,New South Wales,Australia,10
235,Leona Phateplace,Female,41,Social Worker,Health,30,Mass Customer,No,No,15,98 Service Court,2018,New South Wales,Australia,8
236,Tybalt Gillingwater,Male,63,Research Nurse,Health,79,Affluent Customer,No,No,14,6 Morning Park,3666,Victoria,Australia,2
237,Reginald Dartan,Male,43,Account Coordinator,Property,18,High Net Worth,No,Yes,11,4263 Hanson Place,2021,New South Wales,Australia,11
238,Max Bilborough,Male,33,Programmer III,N/A,54,Mass Customer,No,Yes,14,6159 Katie Street,2750,New South Wales,Australia,8
239,Wells Pressman,Male,25,Registered Nurse,Health,62,Affluent Customer,No,No,3,95 Eliot Street,4514,Queensland,Australia,3
240,Gavin Fawks,Male,28,Administrative Assistant III,IT,49,High Net Worth,No,Yes,15,0 Westend Park,2525,New South Wales,Australia,9
241,Quillan Duigan,Male,30,Quality Engineer,Entertainment,94,Mass Customer,No,No,20,39988 Porter Pass,4152,Queensland,Australia,7
242,Taite Droghan,Male,25,Nurse,Property,17,Affluent Customer,No,No,8,0796 Melody Park,2200,New South Wales,Australia,9
243,Barbara Croxley,Female,41,Teacher,Manufacturing,94,High Net Worth,No,Yes,14,2914 Vahlen Lane,2250,New South Wales,Australia,8
244,Germayne Sperry,Male,43,N/A,Retail,57,Affluent Customer,No,No,8,65 Kinsman Trail,3023,Victoria,Australia,6
245,Noell Grahlmans,Female,16,Associate Professor,Financial Services,6,Affluent Customer,No,No,1,07227 Hoard Terrace,3500,Victoria,Australia,1
246,Binny Whight,Female,26,Technical Writer,Manufacturing,63,High Net Worth,No,No,9,25503 Evergreen Drive,4300,Queensland,Australia,5
247,Kristal Joysey,Female,34,Staff Accountant II,Financial Services,62,High Net Worth,No,Yes,13,2 2nd Plaza,2283,New South Wales,Australia,4
248,Inger Eskell,Female,39,Clinical Specialist,Health,76,Affluent Customer,No,Yes,12,122 Melrose Drive,2102,New South Wales,Australia,10
249,D'arcy Slay,Male,25,Quality Control Specialist,IT,65,High Net Worth,No,No,9,37024 Anniversary Place,2204,New South Wales,Australia,11
250,Kristofer,Male,29,Legal Assistant,Health,53,Mass Customer,No,Yes,13,91141 Huxley Parkway,2040,New South Wales,Australia,10
251,Mala,Female,40,VP Sales,Financial Services,88,Affluent Customer,No,Yes,10,04 Fallview Trail,2749,New South Wales,Australia,8
252,Anthea Ruskin,Female,34,Account Coordinator,Property,39,Mass Customer,No,Yes,13,8029 Gulseth Center,2304,New South Wales,Australia,7
253,Amalee Choak,Female,20,Food Chemist,Health,82,Mass Customer,No,Yes,1,77248 Columbus Drive,2340,New South Wales,Australia,7
254,Barbie Rubi,Female,56,Information Systems Manager,Retail,98,Mass Customer,No,No,14,0850 Schmedeman Drive,3580,Victoria,Australia,1
255,Keeley Kruger,Female,64,Desktop Support Technician,IT,2,Mass Customer,No,No,5,131 Northfield Parkway,3355,Victoria,Australia,2
256,Linell Beadle,Female,42,Director of Sales,Health,16,High Net Worth,No,Yes,21,5130 Manley Court,2287,New South Wales,Australia,7
257,Marissa,Female,51,Sales Associate,Manufacturing,70,Affluent Customer,No,Yes,19,879 Coolidge Point,2324,New South Wales,Australia,5
258,Othella Keher,Female,25,Administrative Officer,Manufacturing,24,High Net Worth,No,No,9,6759 Nevada Point,2323,New South Wales,Australia,6
259,Venita Dymick,Female,34,Senior Developer,Health,70,High Net Worth,No,Yes,3,8208 Parkside Point,2320,New South Wales,Australia,6
260,Farand Marriner,Female,38,Senior Quality Engineer,Health,47,High Net Worth,No,Yes,22,15 Straubel Way,4680,Queensland,Australia,2
261,Marve Pryn,Male,40,Structural Engineer,N/A,74,Mass Customer,No,No,8,7 Eastlawn Street,2346,New South Wales,Australia,1
262,Cordie Petrelli,Male,40,N/A,Health,97,High Net Worth,No,Yes,10,42067 Duke Terrace,2031,New South Wales,Australia,10
263,Tonia Leigh,Female,32,Dental Hygienist,Health,89,High Net Worth,No,No,7,50 Everett Way,2064,New South Wales,Australia,9
264,Jedd Spiby,Male,40,Technical Writer,Health,31,Mass Customer,No,No,11,454 Green Ridge Avenue,2176,New South Wales,Australia,10
265,Pennie Stoile,Male,52,Sales Representative,Retail,74,High Net Worth,No,Yes,18,19220 Evergreen Crossing,3195,Victoria,Australia,9
266,Lelia Garatty,Female,28,Account Executive,Retail,69,Affluent Customer,No,No,18,109 Tomscot Avenue,2010,New South Wales,Australia,10
267,Edgar Buckler,Unknown,0,N/A,IT,53,High Net Worth,No,No,0,48 Arizona Drive,2768,New South Wales,Australia,10
268,Kacie Kidston,Female,39,Chemical Engineer,Manufacturing,60,Mass Customer,No,No,10,92 Lyons Place,2752,New South Wales,Australia,9
269,Zacherie Grindley,Male,63,Nurse Practicioner,Property,55,Mass Customer,No,Yes,9,47 Jana Junction,3802,Victoria,Australia,7
270,Auberta Roundtree,Female,47,Budget/Accounting Analyst III,N/A,38,Mass Customer,No,Yes,17,90173 Oneill Place,3071,Victoria,Australia,10
271,Doll Burtwell,Female,26,Financial Advisor,Financial Services,51,Mass Customer,No,No,4,6262 Elgar Avenue,4735,Queensland,Australia,2
272,Arlie Crean,Female,30,Product Engineer,Retail,22,Mass Customer,No,Yes,1,5668 Corscot Circle,2065,New South Wales,Australia,12
273,Nevile Abraham,Male,54,Computer Systems Analyst IV,N/A,54,Mass Customer,No,No,19,8 Texas Plaza,3081,Victoria,Australia,9
274,Tessi Hesse,Female,41,Social Worker,Health,66,Mass Customer,No,Yes,14,32062 Oak Terrace,3205,Victoria,Australia,8
275,Dud,Male,62,VP Sales,Health,7,High Net Worth,No,No,13,07158 Roth Pass,2165,New South Wales,Australia,4
276,Goldi Dwine,Female,27,N/A,Financial Services,47,Mass Customer,No,No,22,370 Portage Parkway,3125,Victoria,Australia,8
277,Jehanna Alvarado,Female,61,VP Product Management,N/A,69,High Net Worth,No,No,15,19795 Bultman Circle,4214,Queensland,Australia,8
278,Sydney Georger,Male,20,Executive Secretary,N/A,22,Affluent Customer,No,Yes,4,3 Corscot Crossing,2030,New South Wales,Australia,12
279,Tamera Hinckes,Female,36,Web Designer I,Manufacturing,0,Mass Customer,No,No,11,34 Kim Center,2036,New South Wales,Australia,11
280,Welch MacAllaster,Male,22,Geologist I,N/A,15,Affluent Customer,No,Yes,5,8 Starling Pass,2767,New South Wales,Australia,8
281,Jeanette Sizzey,Female,45,Cost Accountant,Financial Services,51,High Net Worth,No,Yes,8,36 Vidon Parkway,2798,New South Wales,Australia,6
282,Lauren Curcher,Male,28,VP Quality Control,Argiculture,82,High Net Worth,No,Yes,11,8 Riverside Place,4211,Queensland,Australia,5
283,Sari Noye,Female,26,Assistant Manager,Retail,34,Mass Customer,No,No,2,28604 Bellgrove Circle,4508,Queensland,Australia,6
284,Seth Moorman,Male,31,Financial Analyst,Financial Services,38,High Net Worth,No,Yes,9,2 Cottonwood Road,2032,New South Wales,Australia,11
285,Julee Janovsky,Female,40,Community Outreach Specialist,Manufacturing,3,Mass Customer,No,No,12,58 Parkside Hill,2117,New South Wales,Australia,12
286,Kiley Canaan,Male,28,Accounting Assistant II,Manufacturing,99,Affluent Customer,No,Yes,11,747 Thackeray Circle,4551,Queensland,Australia,7
287,Hannie Wodham,Female,32,Nuclear Power Engineer,Manufacturing,41,Affluent Customer,No,No,4,5583 Prairie Rose Trail,2765,New South Wales,Australia,8
288,Ebenezer Seedman,Male,32,N/A,Manufacturing,71,High Net Worth,No,No,9,071 Cardinal Point,3064,Victoria,Australia,7
289,Modestia Lithgow,Female,47,Clinical Specialist,Health,43,High Net Worth,No,No,10,7169 North Lane,2023,New South Wales,Australia,9
290,Giorgio Kevane,Unknown,0,Senior Sales Associate,IT,42,Mass Customer,No,No,0,6923 Tennessee Circle,2766,New South Wales,Australia,9
291,Aime Burston,Female,46,Assistant Media Planner,Entertainment,63,Mass Customer,No,No,4,8207 Cascade Court,3810,Victoria,Australia,5
292,Gelya Gerant,Female,56,VP Product Management,N/A,42,Affluent Customer,No,Yes,9,2 Brentwood Place,4151,Queensland,Australia,8
293,Virgilio Willcocks,Male,28,Administrative Assistant III,Manufacturing,80,Mass Customer,No,Yes,20,00 5th Lane,2830,New South Wales,Australia,2
294,Magnum Slowan,Male,58,Recruiting Manager,N/A,39,High Net Worth,No,No,5,807 Beilfuss Crossing,3030,Victoria,Australia,7
295,Lena Chape,Female,53,Database Administrator II,N/A,64,Mass Customer,No,Yes,18,76 Graedel Street,4812,Queensland,Australia,6
296,Marshal Rathbone,Male,45,N/A,Health,34,High Net Worth,No,Yes,17,29886 Crownhardt Crossing,2141,New South Wales,Australia,8
297,Cecile MacLise,Female,58,Electrical Engineer,Manufacturing,33,High Net Worth,No,No,16,1 Drewry Junction,3810,Victoria,Australia,7
298,Maurise Lenglet,Male,61,Engineer I,Manufacturing,69,High Net Worth,No,No,9,83 Brickson Park Drive,3029,Victoria,Australia,8
299,Corabelle Hartnell,Female,61,Budget/Accounting Analyst I,Financial Services,80,Mass Customer,No,Yes,7,95 Almo Junction,2173,New South Wales,Australia,9
300,Malachi Hadcroft,Male,61,Clinical Specialist,Health,88,Mass Customer,No,No,9,08 Golf View Plaza,3199,Victoria,Australia,9
301,Hildy Bilbrook,Female,37,Developer IV,Manufacturing,54,High Net Worth,No,No,19,6170 Buena Vista Way,2320,New South Wales,Australia,7
302,Laurice Colgrave,Female,40,N/A,Health,32,Mass Customer,No,No,13,0 Orin Place,4506,Queensland,Australia,7
303,Shane Smetoun,Female,43,Assistant Professor,Argiculture,59,Mass Customer,No,Yes,14,20924 Banding Crossing,2516,New South Wales,Australia,9
304,Paddy Mumbray,Male,48,VP Marketing,Manufacturing,36,Mass Customer,No,Yes,15,91193 Petterle Road,2035,New South Wales,Australia,11
305,Cris Chellam,Female,43,Financial Analyst,Financial Services,1,Mass Customer,No,No,11,01459 Fremont Place,2747,New South Wales,Australia,4
306,Ruy Adanet,Male,44,Registered Nurse,Health,19,High Net Worth,No,No,18,58 Spenser Circle,3030,Victoria,Australia,3
307,Ruben Handlin,Male,33,Clinical Specialist,Health,55,Affluent Customer,No,Yes,12,93 Lawn Park,3152,Victoria,Australia,9
308,Iver Dobsons,Male,34,Database Administrator I,IT,2,High Net Worth,No,No,4,5982 Mosinee Avenue,3340,Victoria,Australia,5
309,Maurizia Ligerton,Female,43,Clinical Specialist,Health,53,Mass Customer,No,Yes,21,37006 Hoard Circle,3182,Victoria,Australia,7
310,Myranda Clowser,Female,32,Account Coordinator,Financial Services,0,Mass Customer,No,Yes,18,06 Corry Pass,2450,New South Wales,Australia,9
311,Jaimie Halms,Female,60,Internal Auditor,Health,86,High Net Worth,No,No,12,099 Nova Plaza,2227,New South Wales,Australia,10
312,Garek Prattin,Male,59,Desktop Support Technician,Financial Services,44,Affluent Customer,No,Yes,6,252 Mockingbird Plaza,2216,New South Wales,Australia,10
313,Theo McKune,Male,30,Operator,Manufacturing,70,Mass Customer,No,Yes,13,990 Kensington Park,3796,Victoria,Australia,8
314,Catie Advani,Female,55,Marketing Assistant,Retail,27,High Net Worth,No,Yes,5,706 Anniversary Alley,3064,Victoria,Australia,3
315,Lisa Odlin,Female,59,Chief Design Engineer,Manufacturing,67,Affluent Customer,No,No,12,52 Corben Place,3197,Victoria,Australia,10
316,Genni Larway,Female,41,Environmental Specialist,Manufacturing,72,Mass Customer,No,Yes,10,4270 Loeprich Lane,3064,Victoria,Australia,7
317,Elicia Dahler,Female,43,Automation Specialist II,Entertainment,26,Mass Customer,No,Yes,14,2 Clyde Gallagher Drive,2232,New South Wales,Australia,10
318,Libbie Castelin,Female,48,Programmer III,Retail,21,Affluent Customer,No,Yes,18,671 American Ash Way,2365,New South Wales,Australia,2
319,Madelle Matteris,Female,46,N/A,Retail,32,Mass Customer,No,Yes,14,93 American Ash Avenue,2747,New South Wales,Australia,8
320,Aldous Cubin,Male,20,Registered Nurse,Health,19,Mass Customer,No,No,4,1108 Nevada Junction,4701,Queensland,Australia,2
321,Christean Finnes,Female,44,Marketing Manager,N/A,58,Mass Customer,No,No,18,41 Spaight Road,4503,Queensland,Australia,5
322,De Denington,Female,40,Research Associate,Financial Services,19,Mass Customer,No,Yes,11,5 Schurz Place,4350,Queensland,Australia,6
323,Celka Goodrich,Female,44,Senior Developer,Health,54,Mass Customer,No,Yes,7,82 8th Alley,4210,Queensland,Australia,9
324,Franz Lyptrit,Male,31,Computer Systems Analyst I,IT,97,Mass Customer,No,Yes,15,84 Lawn Way,2223,New South Wales,Australia,9
325,Anthia Ghilardini,Female,46,Computer Systems Analyst I,Financial Services,98,Affluent Customer,No,Yes,17,0 Coolidge Avenue,4122,Queensland,Australia,8
326,Guenna Spensly,Female,37,Help Desk Operator,Financial Services,74,Mass Customer,No,No,6,0 Graceland Plaza,2515,New South Wales,Australia,10
327,Cris Richfield,Female,49,Design Engineer,Health,10,Mass Customer,No,No,12,8717 Mandrake Place,4214,Queensland,Australia,8
328,Bernice Kings,Female,26,Senior Developer,Manufacturing,87,Mass Customer,No,No,12,2 Thierer Lane,3437,Victoria,Australia,8
329,Garvy Berthel,Male,33,Account Representative IV,Entertainment,25,High Net Worth,No,Yes,12,19507 Red Cloud Park,3338,Victoria,Australia,4
330,Port Pancost,Male,58,Recruiting Manager,Manufacturing,78,High Net Worth,No,Yes,7,3 Golf Course Avenue,2203,New South Wales,Australia,9
331,Ford Groucock,Male,19,Desktop Support Technician,Health,87,Mass Customer,No,Yes,3,042 Bunker Hill Avenue,2088,New South Wales,Australia,8
332,Liza Trouel,Female,39,Registered Nurse,Health,23,High Net Worth,No,No,14,45793 Nancy Plaza,4226,Queensland,Australia,8
333,Debbi Doohey,Female,52,Sales Associate,Financial Services,25,Affluent Customer,No,Yes,8,314 Northland Plaza,4213,Queensland,Australia,5
334,Fredi Iannuzzelli,Female,18,Financial Advisor,Financial Services,71,Affluent Customer,No,Yes,3,3093 Mockingbird Place,3356,Victoria,Australia,2
335,Debee Martynov,Female,34,Senior Editor,N/A,20,Affluent Customer,No,No,8,82 Mcbride Trail,3223,Victoria,Australia,6
336,Georgiana Wallington,Female,38,N/A,Manufacturing,91,High Net Worth,No,No,3,24044 Bonner Hill,3032,Victoria,Australia,8
337,Shaylah Urquhart,Female,38,Statistician IV,Argiculture,67,High Net Worth,No,Yes,12,1 Rowland Circle,3105,Victoria,Australia,10
338,Hilliary Littrell,Female,59,N/A,Health,33,Mass Customer,No,No,19,7 Arapahoe Pass,3101,Victoria,Australia,12
339,Nanny Casero,Female,37,Human Resources Manager,Health,56,Mass Customer,No,No,12,7905 Spaight Alley,2763,New South Wales,Australia,8
340,Joshuah Purvey,Male,44,N/A,Argiculture,39,Mass Customer,No,Yes,17,8 Grayhawk Circle,2089,New South Wales,Australia,10
341,Jeremiah Wasling,Male,41,GIS Technical Architect,Financial Services,10,Mass Customer,No,No,5,3 Lyons Road,2759,New South Wales,Australia,8
342,Winslow Hammant,Male,30,Programmer IV,Health,40,High Net Worth,No,No,2,72419 Eagan Road,2040,New South Wales,Australia,10
343,Nicole Johananoff,Female,60,Recruiter,Property,76,Affluent Customer,No,No,13,6860 Green Ridge Avenue,2126,New South Wales,Australia,11
344,Carlene Eyckelbeck,Female,44,N/A,N/A,91,High Net Worth,No,Yes,4,85 Straubel Park,2147,New South Wales,Australia,9
